StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent_agree,consent_age,Q91,1A_1,1B_1,2A_1,2B_1,3A_1,3B_1,4A_1,4B_1,5A_1,5B_1,6A_1,6B_1,7A_1,7B_1,8A_1,8B_1,9A_1,9B_1,10A_1,10B_1,11A_1,11B_1,12A_1,12B_1,13A_1,13B_1,14A_1,14B_1,15A_1,15B_1,16A_1,16B_1,17A_1,17B_1,18A_1,18B_1,slider_attn_check_1,slider_attn_check_2_1,speed,manage,age_og,gender_og,income_og,education_og,atten_check2,race_og,hispanic_og,state_og,urbancity,partyid_og,registered,vote_2020,pew_bornagain,pres_approve_nonbin,FL_5_DO,FL_10_DO,FL_11_DO,FL_12_DO,FL_13_DO,FL_14_DO,FL_15_DO,FL_16_DO
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,I have read the above and agree to participate in this survey.,I am age 18 or over.,Please enter your Connect ID,"What is the likelihood that in the next decade or two advanced AI will lead to monopolies or concentration of power in a small number of companies? For example, a small number of companies might become so valuable from advanced AI that they have extreme influence on markets, the economy, or the government.",How impactful do you think that monopolies or the centralization of economic power from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI causes a major disruption of the economy, destabilizing labor markets? For example, advanced AI might make many skills obsolete, forcing some people to learn new skills to keep their jobs, and resulting in significant job losses for others.",How impactful do you think the disruption of the economy by advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI leads to a global financial meltdown? For example, this might mean that automated decision making systems, such as in algorithmic trading systems with too much power and insufficient oversight, could result in a stock market crash.",How impactful do you think financial problems caused by advanced AI might be for society?,"What is the likelihood that in the next decade or two biases embedded in advanced AI tools might lead to significant increases in discrimination and social or income inequality? For example, biases in advanced AI might increase disparities in hiring and wage determination, credit scoring, mortgage and rental application decisions, assessment of job performance, criminal sentencing and policing, school admissions decisions and personalized learning systems, or decisions in healthcare diagnosis and treatment.",How impactful do you think increases in social or income inequality from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI technologies cause a decrease in personal privacy protections? For example, advanced AI might make surveillance more common and more acceptable for preventing crime, or, it might increase the demand for value of training data for AI models tremendously, resulting in a loosening of privacy protections.",How impactful do you think risks to privacy protections from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI results in extreme income inequality? For example, this might happen if advanced AI driven productivity gains generate tremendous new wealth, overwhelmingly benefiting those who are already very wealthy, while those with few or no investments see little or no benefits.",How impactful do you think severe income inequality from advanced AI might be for society?,What is the likelihood that in the next decade or two terrorists use advanced AI to create a deadly biological weapon or chemical weapon that is used at least once against a large number of civilians in a major terrorist attack?,How impactful do you think terrorist attacks with deadly biological or chemical weapons developed with advanced AI might be for society?,"What is the likelihood that in the next decade or two terrorists use advanced AI to create autonomous AI weapons for use in attacking civilians? For example, terrorists might use advanced AI to evade authorities and create cyberweapons and autonomous drones that could carry out attacks on critical infrastructure, such as hydroelectric dams or nuclear power plants, or on large civilian targets like airports or sporting arenas.",How impactful do you think terrorist attacks from advanced AI weapons might be for society?,"What is the likelihood in the next decade or two there are major cyber attacks on civilian targets enabled by advanced AI? For example, advanced AI might infiltrate and reprogram computer systems, like power grids or military computer systems, to execute destructive plans.",How impactful do you think cyber attacks from advanced AI might be for society?,"What is the likelihood that in the next decade or two advanced AI technology leads to society’s collective inability to determine what information is true or reliable? For example, this might happen if people over-rely on AI systems and blindly trust their outputs even if the output is wrong (e.g., fake news, generative AI like ChatGPT hallucinating or making things up).",How impactful do you think a gradual distortion of knowledge might be for society?,"What is the likelihood that in the next decade or two an advanced AI system relied upon for public safety, such as disease detection, self-driving vehicles, or disaster warning systems, malfunctions and results in a significant loss of life?",How impactful do you think the failure of safety critical advanced AI systems might be for society?,What is the likelihood that in the next decade or two an advanced AI arms race between the United States and China leads to a direct military conflict between the two countries’ armed forces?,How impactful do you think an AI arms race inspired conflict between the US and China might be for society?,"What is the likelihood that in the next decade or two one or more countries develop a strategic advantage in AI giving rise to a global power imbalance that favors authoritarianism? For example, this might happen if one or more authoritarian governments create radically advanced AI before other countries or disproportionately to other countries, giving them some sort of strategic advantage and allowing them to enforce their values amongst the rest of the world.",How impactful do you think losing an AI race might be for society?,"What is the likelihood that in the next decade or two an adversary uses advanced AI to engage in information warfare to destabilize an adversary? For example, this might involve a sustained effort to provide very persuasive and convincing misinformation, like deep fakes, generated by advanced AI with the longer-term goal of destabilizing society, or, a similar use of persuasive advanced AI technology in order to influence the outcome of one or more federal elections.",How impactful do you think a successful information warfare campaign by an adversary might be for affected members of society?,"What is the likelihood that in the next decade or two the computational resources required to support training, operation, and data storage for AI models consume enough energy that the resulting carbon emissions destabilize the global climate above and beyond the current median projections?",How impactful do you think this risk that increased climate volatility might be for society?,"What is the likelihood that in the next decade or two radically advanced AI overtakes existing global governments and implements a form of government that is not acceptable to the majority of humanity? For example, a society run by advanced AI might entail constant surveillance and no privacy, extreme poverty, a prohibition of religion or other critical liberties, or other restrictions causing widespread suffering or injustice.",How impactful do you think an advanced AI dystopia might be for society?,"What is the likelihood that in the next decade or two advanced AI will cause the collapse of human civilization resulting in global anarchy? For example, this might happen if AI automates systems like those for food production and distribution and we eventually lose control of our food supply resulting in mass famine; in this or other similar scenarios AI could lead to the deaths of so many people that governments cannot be sustained.",How impactful do you think civilization collapse might be for society?,What is the likelihood that in the next decade or two AI leads to human extinction?,How impactful do you think human extinction might be for society?,In this question we would like you to move the slider to the number sixty. This helps us to confirm that people taking the survey are reading the questions.,For this slider please move the slider to around where the word minor is on the scale.,"In your opinion, what should we do about risks from advanced AI?","In your opinion, who should manage risks from advanced AI?",What is your current age in years?,What is your gender?,What is your family income per year? (please provide pre-tax income),What is the highest level of education you have completed?,Which of the following would you be most surprised to find in the sea or ocean?,Which of the following best matches your racial identity?,"Do you consider yourself to be of Hispanic, Latino, or Spanish origin?",In which US State or District do you currently live?,How would you describe the place where you live?,"Generally speaking, do you think of yourself as a ...?",Are you registered to vote in US elections?,What was your vote in the 2020 Presidential election?,"Would you describe yourself as a ""born-again"" or evangelical Christian, or not?",Do you approve or disapprove of the way Joe Biden is handling his job as President?,FL_5 - Block Randomizer - Display Order,FL_10 - Block Randomizer - Display Order,FL_11 - Block Randomizer - Display Order,FL_12 - Block Randomizer - Display Order,FL_13 - Block Randomizer - Display Order,FL_14 - Block Randomizer - Display Order,FL_15 - Block Randomizer - Display Order,FL_16 - Block Randomizer - Display Order
"{""ImportId"":""startDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""endDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""Europe/Berlin""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_RecaptchaScore""}","{""ImportId"":""Q_RelevantIDDuplicate""}","{""ImportId"":""Q_RelevantIDDuplicateScore""}","{""ImportId"":""Q_RelevantIDFraudScore""}","{""ImportId"":""Q_RelevantIDLastStartDate"",""timeZone"":""UTC""}","{""ImportId"":""QID57""}","{""ImportId"":""QID58""}","{""ImportId"":""QID118_TEXT""}","{""ImportId"":""QID2_1""}","{""ImportId"":""QID3_1""}","{""ImportId"":""QID60_1""}","{""ImportId"":""QID61_1""}","{""ImportId"":""QID62_1""}","{""ImportId"":""QID63_1""}","{""ImportId"":""QID64_1""}","{""ImportId"":""QID65_1""}","{""ImportId"":""QID66_1""}","{""ImportId"":""QID67_1""}","{""ImportId"":""QID68_1""}","{""ImportId"":""QID69_1""}","{""ImportId"":""QID70_1""}","{""ImportId"":""QID71_1""}","{""ImportId"":""QID72_1""}","{""ImportId"":""QID73_1""}","{""ImportId"":""QID74_1""}","{""ImportId"":""QID75_1""}","{""ImportId"":""QID76_1""}","{""ImportId"":""QID77_1""}","{""ImportId"":""QID78_1""}","{""ImportId"":""QID79_1""}","{""ImportId"":""QID80_1""}","{""ImportId"":""QID81_1""}","{""ImportId"":""QID82_1""}","{""ImportId"":""QID83_1""}","{""ImportId"":""QID84_1""}","{""ImportId"":""QID85_1""}","{""ImportId"":""QID86_1""}","{""ImportId"":""QID87_1""}","{""ImportId"":""QID88_1""}","{""ImportId"":""QID89_1""}","{""ImportId"":""QID90_1""}","{""ImportId"":""QID91_1""}","{""ImportId"":""QID92_1""}","{""ImportId"":""QID93_1""}","{""ImportId"":""QID116_1""}","{""ImportId"":""QID117_1""}","{""ImportId"":""QID38""}","{""ImportId"":""QID59""}","{""ImportId"":""QID48_TEXT""}","{""ImportId"":""QID45""}","{""ImportId"":""QID100""}","{""ImportId"":""QID41""}","{""ImportId"":""QID55""}","{""ImportId"":""QID107""}","{""ImportId"":""QID108""}","{""ImportId"":""QID109""}","{""ImportId"":""QID110""}","{""ImportId"":""QID102""}","{""ImportId"":""QID101""}","{""ImportId"":""QID114""}","{""ImportId"":""QID111""}","{""ImportId"":""QID104""}","{""ImportId"":""FL_5_DO""}","{""ImportId"":""FL_10_DO""}","{""ImportId"":""FL_11_DO""}","{""ImportId"":""FL_12_DO""}","{""ImportId"":""FL_13_DO""}","{""ImportId"":""FL_14_DO""}","{""ImportId"":""FL_15_DO""}","{""ImportId"":""FL_16_DO""}"
2023-10-27 20:15:51,2023-10-27 20:40:00,IP Address,172.56.70.29,100,1448,True,2023-10-27 20:40:01,R_3kvJoeOiFoBnrS0,,,,,33.7485,-84.3871,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,02CEBEAAAAA84A6D857B781A50FF044F,49,49,69,66,10,62,30,27,39,37,69,66,20,26,30,27,59,58,29,26,69,65,9,9,5,5,79,72,10,10,0,0,0,100,0,0,60,26,We should maintain the current rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",43,Woman,"Under $20,000",Completed associate’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Alabama,City,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat approve,FL_12|FL_11|FL_14|FL_15|FL_13|FL_16|FL_10,1- Monopolies&CentralizationofPower|2-EconomicInstability|3-FinancialMeltdown,6-ExtremeIncomeInequality|4-Bias&Discrimination|5-Privacy,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,12-AIArmsRace|13-GlobalPowerShift|14-InformationWarfare,15-EnergyConsumption,18-Extinction|16-Dystopia|17-CivilizationalCollapse
2023-10-27 20:15:54,2023-10-27 20:40:09,IP Address,71.63.47.189,100,1455,True,2023-10-27 20:40:10,R_3hn1jJhpaMDMEuW,,,,,37.3392,-77.4175,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,5FA8CD03C938437EA3E2AD01A3F29BBE,79,72,93,72,83,90,91,94,89,90,79,93,89,99,88,99,79,99,89,71,79,97,59,73,68,82,75,71,75,88,39,73,68,99,40,100,60,26,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",50,Woman,"Between $20,000 and $49,999",Completed associate’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Virginia,Suburb,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat disapprove,FL_13|FL_12|FL_11|FL_15|FL_10|FL_14|FL_16,3-FinancialMeltdown|2-EconomicInstability|1- Monopolies&CentralizationofPower,6-ExtremeIncomeInequality|4-Bias&Discrimination|5-Privacy,7-TerroristWMDAttack|8-TerroristAIWeaponsAttack|9-CyberAttacks,10-KnowledgeDeterioration|11-SafetySystemsFailures,14-InformationWarfare|12-AIArmsRace|13-GlobalPowerShift,15-EnergyConsumption,18-Extinction|17-CivilizationalCollapse|16-Dystopia
2023-10-27 20:16:09,2023-10-27 20:40:34,IP Address,73.143.164.228,100,1464,True,2023-10-27 20:40:35,R_e4WUTK3yKKT94Dn,,,,,41.6853,-72.9296,anonymous,EN,1,,0,0,,Yes,Yes,CF7D60F1D92B43D683B7D44F3616BEEF,100,100,100,100,100,99,100,99,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,39,48,75,100,100,100,75,100,60,26,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",47,Man,"Between $50,000 and $79,999",Graduated from high school (Diploma/GED or equivalent),Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Connecticut,Suburb,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat approve,FL_15|FL_11|FL_10|FL_16|FL_12|FL_13|FL_14,2-EconomicInstability|1- Monopolies&CentralizationofPower|3-FinancialMeltdown,6-ExtremeIncomeInequality|4-Bias&Discrimination|5-Privacy,8-TerroristAIWeaponsAttack|9-CyberAttacks|7-TerroristWMDAttack,10-KnowledgeDeterioration|11-SafetySystemsFailures,12-AIArmsRace|14-InformationWarfare|13-GlobalPowerShift,15-EnergyConsumption,18-Extinction|17-CivilizationalCollapse|16-Dystopia
2023-10-27 20:20:32,2023-10-27 20:40:37,IP Address,168.220.170.137,100,1204,True,2023-10-27 20:40:37,R_2cvAwGlcZee2uCa,,,,,34.6546,-80.3681,anonymous,EN,1,,0,0,,Yes,Yes,42FFCCE89DD8468ABBC4FB4D8E427A95,15,45,53,54,8,65,39,51,69,53,14,71,15,73,13,68,39,52,20,69,13,75,4,70,9,49,53,25,13,67,1,94,1,96,1,100,60,26,We should maintain the current rate of AI progress.,National governments should manage the majority of risks.,48,Man,"Between $50,000 and $79,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",South Carolina,Rural area,Republican,"Yes, I am registered to vote",Donald Trump,No,Strongly disapprove,FL_14|FL_11|FL_12|FL_16|FL_10|FL_13|FL_15,3-FinancialMeltdown|2-EconomicInstability|1- Monopolies&CentralizationofPower,4-Bias&Discrimination|6-ExtremeIncomeInequality|5-Privacy,8-TerroristAIWeaponsAttack|9-CyberAttacks|7-TerroristWMDAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,14-InformationWarfare|13-GlobalPowerShift|12-AIArmsRace,15-EnergyConsumption,17-CivilizationalCollapse|18-Extinction|16-Dystopia
2023-10-27 20:14:30,2023-10-27 20:41:44,IP Address,107.180.170.32,100,1634,True,2023-10-27 20:41:45,R_1pmnsCEtvZKGIj8,,,,,37.751,-97.822,anonymous,EN,0.8999999761581421,,0,40,,Yes,Yes,80588E4E83D34DC19B1362AC21D341B0,59,72,70,71,100,100,60,49,60,61,79,72,100,73,68,73,89,70,70,78,71,63,100,100,58,71,88,71,78,72,70,72,80,81,88,74,79,77,We should maintain the current rate of AI progress.,The companies developing AI technologies should manage the majority of risks.,56,Man,"Between $50,000 and $79,999",Completed bachelor’s degree,Seal,White,Yes,Michigan,City,Democrat,"Yes, I am registered to vote",Joe Biden,Yes,Strongly approve,FL_15|FL_10|FL_11|FL_12|FL_14|FL_16|FL_13,1- Monopolies&CentralizationofPower|3-FinancialMeltdown|2-EconomicInstability,5-Privacy|6-ExtremeIncomeInequality|4-Bias&Discrimination,7-TerroristWMDAttack|8-TerroristAIWeaponsAttack|9-CyberAttacks,10-KnowledgeDeterioration|11-SafetySystemsFailures,13-GlobalPowerShift|14-InformationWarfare|12-AIArmsRace,15-EnergyConsumption,18-Extinction|16-Dystopia|17-CivilizationalCollapse
2023-10-27 20:19:16,2023-10-27 20:41:52,IP Address,166.199.8.18,100,1355,True,2023-10-27 20:41:53,R_DBnNiwT5qQJkPct,,,,,45.5248,-122.6789,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,CD60CC51678B4ECE87B6A7A65AB81D61,88,46,99,91,64,51,87,73,39,70,89,81,47,100,73,100,60,51,79,64,99,100,37,99,34,55,45,66,16,70,18,73,18,90,7,100,60,27,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",53,Man,"Under $20,000",Graduated from high school (Diploma/GED or equivalent),Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Washington,Rural area,Democrat,"Yes, I am registered to vote",Joe Biden,No,Strongly approve,FL_12|FL_11|FL_14|FL_16|FL_13|FL_10|FL_15,1- Monopolies&CentralizationofPower|2-EconomicInstability|3-FinancialMeltdown,4-Bias&Discrimination|5-Privacy|6-ExtremeIncomeInequality,9-CyberAttacks|8-TerroristAIWeaponsAttack|7-TerroristWMDAttack,10-KnowledgeDeterioration|11-SafetySystemsFailures,13-GlobalPowerShift|14-InformationWarfare|12-AIArmsRace,15-EnergyConsumption,16-Dystopia|18-Extinction|17-CivilizationalCollapse
2023-10-27 20:17:06,2023-10-27 20:42:07,IP Address,108.184.171.98,100,1501,True,2023-10-27 20:42:08,R_2ScPGwnmqhgeT88,,,,,34.067,-117.7729,anonymous,EN,1,,0,0,,Yes,Yes,5E396C32E0B2479F8AD04A4D1AFF1EBB,49,70,75,69,20,71,80,69,90,71,75,73,15,100,45,99,60,62,75,71,29,99,11,87,60,48,75,69,75,71,0,100,0,100,0,100,60,27,We should maintain the current rate of AI progress.,National governments should manage the majority of risks.,49,Man,"Between $20,000 and $49,999",Completed associate’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",California,City,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat disapprove,FL_15|FL_13|FL_14|FL_12|FL_16|FL_10|FL_11,2-EconomicInstability|1- Monopolies&CentralizationofPower|3-FinancialMeltdown,6-ExtremeIncomeInequality|5-Privacy|4-Bias&Discrimination,8-TerroristAIWeaponsAttack|9-CyberAttacks|7-TerroristWMDAttack,10-KnowledgeDeterioration|11-SafetySystemsFailures,13-GlobalPowerShift|12-AIArmsRace|14-InformationWarfare,15-EnergyConsumption,16-Dystopia|18-Extinction|17-CivilizationalCollapse
2023-10-27 20:17:46,2023-10-27 20:42:13,IP Address,154.6.12.131,100,1467,True,2023-10-27 20:42:14,R_2tM62j5AgKK0F3B,,,,,43.6598,-70.2547,anonymous,EN,0.4000000059604645,,0,105,,Yes,Yes,FB184C52573B459A9A0EF62EBB06A22B,86,78,97,96,78,77,70,50,100,96,70,29,91,100,86,97,99,100,90,73,99,98,90,91,88,71,62,52,80,73,39,70,50,100,7,100,60,26,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",28,Woman,"Between $20,000 and $49,999",Completed master’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Maine,Town,Independent,"Yes, I am registered to vote",Donald Trump,Yes,Somewhat disapprove,FL_14|FL_15|FL_11|FL_10|FL_13|FL_16|FL_12,2-EconomicInstability|3-FinancialMeltdown|1- Monopolies&CentralizationofPower,6-ExtremeIncomeInequality|5-Privacy|4-Bias&Discrimination,9-CyberAttacks|7-TerroristWMDAttack|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,13-GlobalPowerShift|14-InformationWarfare|12-AIArmsRace,15-EnergyConsumption,16-Dystopia|17-CivilizationalCollapse|18-Extinction
2023-10-27 20:34:37,2023-10-27 20:42:15,IP Address,209.185.41.74,100,457,True,2023-10-27 20:42:15,R_33vbHetkPtlFBBX,,,,,42.5316,-83.5262,anonymous,EN,0.8999999761581421,true,100,0,2023-10-27 18:30:17,Yes,Yes,06F78509DDCF4F4A9E71E927B800BD82,61,74,57,76,75,55,51,65,69,80,84,70,68,78,54,71,60,81,80,61,75,58,84,69,75,60,46,66,75,84,49,69,72,48,65,82,60,26,We should maintain the current rate of AI progress.,The companies developing AI technologies should manage the majority of risks.,33,Man,"Between $20,000 and $49,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Arizona,Town,Republican,"Yes, I am registered to vote",Joe Biden,Yes,Strongly approve,FL_12|FL_15|FL_16|FL_10|FL_11|FL_14|FL_13,3-FinancialMeltdown|2-EconomicInstability|1- Monopolies&CentralizationofPower,4-Bias&Discrimination|6-ExtremeIncomeInequality|5-Privacy,8-TerroristAIWeaponsAttack|7-TerroristWMDAttack|9-CyberAttacks,11-SafetySystemsFailures|10-KnowledgeDeterioration,12-AIArmsRace|14-InformationWarfare|13-GlobalPowerShift,15-EnergyConsumption,16-Dystopia|17-CivilizationalCollapse|18-Extinction
2023-10-27 20:18:53,2023-10-27 20:42:27,IP Address,172.113.5.96,100,1414,True,2023-10-27 20:42:27,R_1OPHYSGp4jSY2Rk,,,,,34.0544,-117.2555,anonymous,EN,1,,0,0,,Yes,Yes,7EF487B133D14734AA3EF827FC7E6BB3,62,75,78,71,61,80,60,68,59,47,51,93,3,99,5,52,4,67,25,54,10,17,3,71,21,92,15,27,23,47,3,97,2,100,0,100,60,25,We should maintain the current rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",46,Woman,"Between $50,000 and $79,999",Completed associate’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",California,Suburb,Democrat,"Yes, I am registered to vote",Joe Biden,No,Somewhat disapprove,FL_15|FL_14|FL_12|FL_16|FL_10|FL_11|FL_13,2-EconomicInstability|1- Monopolies&CentralizationofPower|3-FinancialMeltdown,5-Privacy|6-ExtremeIncomeInequality|4-Bias&Discrimination,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,14-InformationWarfare|12-AIArmsRace|13-GlobalPowerShift,15-EnergyConsumption,18-Extinction|17-CivilizationalCollapse|16-Dystopia
2023-10-27 20:38:04,2023-10-27 20:44:19,IP Address,81.161.6.93,100,375,True,2023-10-27 20:44:20,R_1Fo0KLyHn6t9uYL,,,,,40.7662,-74.0178,anonymous,EN,0.800000011920929,true,100,25,2023-10-27 18:18:19,Yes,Yes,4A74CE4126BA41178AEA78B1B86C1231,82,63,76,60,75,54,70,56,51,63,68,58,57,75,57,72,61,75,57,75,68,78,74,46,77,60,73,41,64,72,75,56,62,77,67,75,60,26,We should maintain the current rate of AI progress.,The companies developing AI technologies should manage the majority of risks.,29,Woman,"Between $20,000 and $49,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Alaska,City,Democrat,"Yes, I am registered to vote",Joe Biden,Yes,Somewhat approve,FL_14|FL_10|FL_16|FL_13|FL_12|FL_11|FL_15,1- Monopolies&CentralizationofPower|3-FinancialMeltdown|2-EconomicInstability,4-Bias&Discrimination|5-Privacy|6-ExtremeIncomeInequality,9-CyberAttacks|7-TerroristWMDAttack|8-TerroristAIWeaponsAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,12-AIArmsRace|14-InformationWarfare|13-GlobalPowerShift,15-EnergyConsumption,16-Dystopia|17-CivilizationalCollapse|18-Extinction
2023-10-27 20:18:13,2023-10-27 20:44:38,IP Address,107.180.129.190,100,1584,True,2023-10-27 20:44:38,R_Pv30rR3vOkOiXTP,,,,,39.0469,-77.4903,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,92C38817AF7E4D61A934333856DC19C0,75,61,65,61,40,86,80,40,80,35,5,73,45,100,60,79,5,49,1,72,1,85,25,62,71,54,55,55,30,72,10,72,14,100,1,100,60,26,We should slow down the rate of AI progress.,National governments should manage the majority of risks.,28,Woman,"Between $50,000 and $79,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Alabama,City,Democrat,"Yes, I am registered to vote",Joe Biden,No,Strongly approve,FL_15|FL_10|FL_16|FL_13|FL_12|FL_11|FL_14,1- Monopolies&CentralizationofPower|3-FinancialMeltdown|2-EconomicInstability,6-ExtremeIncomeInequality|5-Privacy|4-Bias&Discrimination,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,10-KnowledgeDeterioration|11-SafetySystemsFailures,12-AIArmsRace|14-InformationWarfare|13-GlobalPowerShift,15-EnergyConsumption,17-CivilizationalCollapse|16-Dystopia|18-Extinction
2023-10-27 20:33:11,2023-10-27 20:46:33,IP Address,172.58.167.240,100,801,True,2023-10-27 20:46:34,R_1LCJCgHCw1KrtzM,,,,,41.85,-87.7165,anonymous,EN,1,,0,0,,Yes,Yes,9E4D2CFA3953423E9F765398C5992229,80,61,99,74,15,89,75,38,95,49,100,20,3,96,5,90,15,95,56,96,34,72,35,92,5,100,100,39,2,1,1,100,0,100,0,100,60,26,We should slow down the rate of AI progress.,"International treaties, intergovernmental organizations, and non-governmental organizations should manage the majority of risks.",34,Man,"Between $50,000 and $79,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Minnesota,Suburb,Independent,"Yes, I am registered to vote",Donald Trump,No,Strongly disapprove,FL_15|FL_13|FL_16|FL_10|FL_12|FL_11|FL_14,2-EconomicInstability|1- Monopolies&CentralizationofPower|3-FinancialMeltdown,5-Privacy|4-Bias&Discrimination|6-ExtremeIncomeInequality,8-TerroristAIWeaponsAttack|9-CyberAttacks|7-TerroristWMDAttack,11-SafetySystemsFailures|10-KnowledgeDeterioration,13-GlobalPowerShift|12-AIArmsRace|14-InformationWarfare,15-EnergyConsumption,18-Extinction|16-Dystopia|17-CivilizationalCollapse
2023-10-27 20:37:32,2023-10-27 20:46:34,IP Address,174.100.73.28,100,542,True,2023-10-27 20:46:35,R_2aPmGGTQe1AFrgU,,,,,41.3154,-81.6215,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,4228725B2E8548CEB7D8A48CB40A69AA,75,65,60,75,79,67,80,69,89,75,67,73,63,83,71,82,74,57,93,76,69,86,53,74,74,82,70,77,82,67,88,73,61,82,95,84,60,27,We should accelerate the rate of AI progress.,The companies developing AI technologies should manage the majority of risks.,25,Man,"Between $80,000 and $99,999",Completed bachelor’s degree,Tiger,White,"No, I am NOT of Hispanic, Latino, or Spanish origin",Ohio,Rural area,Republican,"Yes, I am registered to vote",Joe Biden,Yes,Strongly approve,FL_10|FL_11|FL_16|FL_13|FL_12|FL_14|FL_15,1- Monopolies&CentralizationofPower|3-FinancialMeltdown|2-EconomicInstability,4-Bias&Discrimination|6-ExtremeIncomeInequality|5-Privacy,7-TerroristWMDAttack|9-CyberAttacks|8-TerroristAIWeaponsAttack,10-KnowledgeDeterioration|11-SafetySystemsFailures,14-InformationWarfare|12-AIArmsRace|13-GlobalPowerShift,15-EnergyConsumption,18-Extinction|17-CivilizationalCollapse|16-Dystopia
